Loading weights:   0%|          | 0/148 [00:00<?, ?it/s]Loading weights: 100%|██████████| 148/148 [00:00<00:00, 8015.35it/s]
/home/wlwuser/anaconda3/lib/python3.12/site-packages/opacus/privacy_engine.py:96: UserWarning: Secure RNG turned off. This is perfectly fine for experimentation as it allows for much faster training performance, but remember to turn it on and retrain one last time before production with ``secure_mode`` turned on.
  warnings.warn(
`loss_type=None` was set in the config but it is unrecognized. Using the default loss: `ForCausalLMLoss`.
step=008900  loss=5.5523  ε=7.836  λ=0.00110
step=009000  loss=5.6146  ε=7.855  λ=0.00100
  [eval] step=009000  eval_ppl=182.287  gate_sparsity=0.307  ε_consumed=7.855
step=009100  loss=5.6348  ε=7.870  λ=0.00090
step=009200  loss=5.5863  ε=7.884  λ=0.00080
step=009300  loss=5.5416  ε=7.899  λ=0.00070
step=009400  loss=5.6138  ε=7.913  λ=0.00060
step=009500  loss=5.5984  ε=7.928  λ=0.00050
  [eval] step=009500  eval_ppl=179.445  gate_sparsity=0.299  ε_consumed=7.928
step=009600  loss=5.5978  ε=7.942  λ=0.00040
step=009700  loss=5.5898  ε=7.956  λ=0.00030
step=009800  loss=5.5675  ε=7.971  λ=0.00020
step=009900  loss=5.5563  ε=7.985  λ=0.00010
step=010000  loss=5.5639  ε=8.000  λ=0.00000
  [eval] step=010000  eval_ppl=175.359  gate_sparsity=0.290  ε_consumed=8.000

Training complete. ε=7.9998  δ=1e-05
Metrics written to: results/v2/condition_D_gate_dp_init_l1_eps8.0_seed123.csv
